student_id,gender,grade_level,attendance_pct,study_hours_per_day,math_score,science_score,english_score,history_score,overall_score,performance_tier
STU08978,Male,12,73.9,5.6,67.0,67.9,81.0,57.7,68.2,Medium
STU08979,Female,9,80.5,3.9,68.3,65.6,59.3,78.0,67.6,Medium
STU08980,Male,12,78.0,4.8,55.2,82.4,49.6,48.8,61.0,Medium
STU08981,Female,12,49.9,1.0,63.3,57.1,55.3,56.9,58.6,Low
STU08982,Female,11,66.7,4.6,73.3,58.0,56.5,64.6,63.6,Medium
STU08983,Male,9,68.4,7.2,99.5,69.2,63.3,68.2,76.9,Medium
STU08984,Female,10,63.3,1.2,49.1,68.0,79.2,59.5,62.9,Medium
STU08985,Male,12,90.9,7.5,58.5,70.3,69.5,68.8,66.3,High
STU08986,Female,9,68.1,1.3,59.6,70.4,56.2,71.2,64.5,Medium
STU08987,Male,10,71.0,4.5,53.8,64.8,69.3,65.8,62.6,Medium
STU08988,Male,11,52.1,1.6,65.3,81.6,57.6,67.8,69.1,Low
STU08989,Male,9,49.7,3.0,57.3,51.8,59.2,70.5,58.7,Low
STU08990,Male,9,82.4,7.3,63.5,62.6,59.4,51.5,60.0,Medium
STU08991,Female,9,74.6,3.5,70.7,65.5,46.0,71.4,64.3,Medium
STU08992,Male,10,93.0,6.1,67.0,72.9,59.5,73.6,68.6,High
STU08993,Male,9,58.9,5.0,71.6,72.3,61.3,72.4,69.9,Medium
STU08994,Male,10,90.0,5.0,59.8,72.8,64.1,62.8,65.2,Medium
STU08995,Male,11,80.5,3.3,77.5,61.4,73.5,63.6,69.1,Medium
STU08996,Male,9,75.8,5.2,66.3,72.6,74.4,76.5,71.8,Medium
STU08997,Male,9,94.6,5.4,70.7,69.2,73.6,73.1,71.3,High
STU08998,Female,9,50.5,1.6,56.7,64.6,65.1,77.2,64.8,Low
STU08999,Female,11,92.1,6.1,54.0,63.0,69.0,60.5,61.0,High
STU09000,Female,11,38.3,4.3,65.6,67.1,67.4,60.2,65.3,Low
STU09001,Female,12,57.7,2.3,60.7,72.4,69.4,68.6,67.5,Low
STU09002,Male,10,69.2,3.3,62.2,73.9,60.4,75.6,68.0,Medium
STU09003,Male,11,67.6,3.9,49.1,63.6,50.5,65.9,57.1,Medium
STU09004,Female,11,76.6,1.0,60.6,80.9,46.9,58.6,63.6,Medium
STU09005,Male,12,81.2,3.6,61.8,63.9,72.5,79.7,68.1,Medium
STU09006,Female,11,75.0,1.0,76.5,76.4,62.9,63.4,71.1,Medium
STU09007,Female,10,86.9,2.7,57.6,47.3,74.0,65.6,59.4,Medium
STU09008,Female,11,75.3,1.9,64.1,65.5,52.8,68.3,63.1,Medium
STU09009,Male,11,75.0,4.8,75.0,78.4,61.4,78.0,73.9,Medium
STU09010,Male,11,80.4,2.9,60.9,69.1,66.5,70.3,66.4,Medium
STU09011,Female,12,84.8,5.9,57.5,91.5,80.8,66.1,74.1,Medium
STU09012,Female,9,64.2,1.2,68.4,85.4,57.6,78.1,73.3,Medium
STU09013,Female,12,83.1,6.1,65.3,63.9,59.7,54.3,61.6,High
STU09014,Male,11,88.8,6.3,62.9,56.3,72.4,64.1,63.1,High
STU09015,Female,9,95.0,4.7,70.7,74.8,60.4,58.6,67.4,Medium
STU09016,Male,10,87.7,8.1,62.9,60.9,65.6,66.3,63.5,High
STU09017,Male,12,87.3,5.0,59.8,70.8,67.7,65.1,65.7,High
STU09018,Female,9,64.6,1.0,69.0,68.8,55.9,67.5,66.0,Low
STU09019,Male,12,87.5,4.8,60.0,68.3,49.4,61.0,60.6,High
STU09020,Male,10,76.4,2.6,59.6,63.2,57.1,46.9,57.6,Medium
STU09021,Male,12,84.3,4.7,67.1,80.7,59.0,54.9,67.1,Medium
STU09022,Female,11,75.3,2.7,65.9,60.5,40.1,83.2,62.6,Low
STU09023,Female,12,68.9,1.9,64.3,67.4,50.7,61.3,61.9,Medium
STU09024,Female,12,84.3,2.8,60.5,80.1,64.6,74.8,70.1,Medium
STU09025,Male,9,75.1,7.0,78.4,61.0,65.1,93.8,73.6,Medium
STU09026,Female,10,64.9,2.3,62.3,63.8,67.9,49.3,61.3,Medium
STU09027,Male,10,64.4,3.6,62.7,61.8,74.0,59.6,64.1,Medium
STU09028,Female,10,88.0,5.1,52.1,79.3,68.1,68.7,66.8,High
STU09029,Female,9,59.3,3.6,75.7,74.9,63.4,70.9,72.0,Low
STU09030,Male,9,78.7,5.7,78.0,63.8,59.7,78.6,70.2,Medium
STU09031,Male,12,72.4,4.2,51.9,90.0,61.1,66.0,68.0,Medium
STU09032,Female,9,78.1,1.0,58.6,61.8,60.2,71.9,62.5,Medium
STU09033,Male,10,71.5,2.7,64.7,65.0,64.9,56.8,63.2,Medium
STU09034,Male,11,57.3,1.1,78.1,65.2,59.5,54.8,65.8,Low
STU09035,Female,10,95.0,5.7,67.7,55.2,55.4,77.5,63.4,Medium
STU09036,Female,10,71.9,2.6,65.4,71.3,56.4,82.9,68.9,Medium
STU09037,Male,12,87.8,6.6,66.1,66.9,59.0,68.6,65.4,High
STU09038,Female,12,59.4,1.3,69.2,61.2,65.2,61.5,64.5,Low
STU09039,Male,12,76.1,5.7,46.0,73.6,60.4,72.3,62.4,Medium
STU09040,Female,9,88.4,6.4,66.0,67.8,68.8,50.4,64.0,High
STU09041,Male,12,89.0,8.3,55.5,59.5,64.4,66.5,60.7,High
STU09042,Female,11,71.2,1.6,71.7,66.2,59.2,81.6,69.5,Medium
STU09043,Female,9,65.0,4.0,76.8,67.3,64.8,65.2,69.2,Low
STU09044,Female,9,76.6,5.4,67.6,61.3,47.6,70.2,62.2,Medium
STU09045,Female,11,71.9,3.0,54.6,82.0,81.7,65.8,70.5,Medium
STU09046,Female,12,91.6,9.0,50.0,59.7,70.6,70.2,61.1,High
STU09047,Female,11,74.1,5.8,69.9,79.2,62.9,62.0,69.7,Medium
STU09048,Female,10,77.0,5.7,70.2,83.0,57.4,90.5,75.5,Medium
STU09049,Female,9,70.2,3.0,81.2,63.8,58.2,64.4,68.0,Low
STU09050,Male,12,74.0,4.4,54.3,67.4,61.9,68.5,62.6,Medium
STU09051,Male,11,60.0,1.8,75.3,64.3,57.5,66.2,66.6,Low
STU09052,Female,12,68.2,1.8,70.1,73.8,51.7,70.6,67.6,Medium
STU09053,Male,10,89.6,7.0,62.9,54.5,70.1,72.8,63.8,High
STU09054,Male,10,60.9,1.0,65.7,74.5,55.7,64.5,66.1,Medium
STU09055,Female,9,64.6,4.3,59.5,70.4,60.0,51.7,61.3,Medium
STU09056,Female,12,67.1,2.0,51.4,82.5,66.7,75.9,68.7,Low
STU09057,Male,9,65.0,0.8,53.6,63.5,62.8,72.2,62.1,Low
STU09058,Male,9,92.4,7.9,54.5,67.7,61.6,68.9,62.8,High
STU09059,Male,10,80.1,10.0,69.1,65.1,62.3,66.8,66.1,High
STU09060,Female,9,94.2,7.0,72.6,74.1,64.9,59.8,68.9,High
STU09061,Female,9,65.7,1.7,60.1,69.7,84.9,80.6,72.0,Low
STU09062,Female,11,38.4,3.4,85.4,62.5,65.7,79.4,73.4,Low
STU09063,Male,9,36.0,2.4,72.4,78.4,57.6,53.7,67.5,Low
STU09064,Female,10,72.8,4.8,63.9,39.1,84.6,64.8,60.8,Medium
STU09065,Female,10,71.5,4.6,62.1,73.4,73.7,60.7,67.5,Medium
STU09066,Male,12,71.2,3.8,62.9,61.9,39.2,55.4,56.4,Medium
STU09067,Female,10,89.8,2.9,51.2,69.6,61.8,55.0,59.6,Medium
STU09068,Male,10,65.4,5.3,62.2,65.6,55.4,55.0,60.4,Medium
STU09069,Male,11,86.4,7.2,61.4,75.6,73.0,69.2,69.5,High
STU09070,Male,10,92.7,5.7,51.9,66.6,66.5,70.0,62.8,High
STU09071,Male,9,63.0,2.0,81.9,71.4,52.2,71.5,70.7,Low
STU09072,Male,9,79.1,2.8,64.1,57.1,71.3,70.2,64.7,Low
STU09073,Male,12,71.8,1.1,60.4,45.6,82.4,67.6,61.8,Medium
STU09074,Male,11,78.0,2.6,74.1,69.0,68.8,66.1,69.9,Medium
STU09075,Male,11,74.1,4.6,83.1,68.9,59.4,77.2,72.9,Medium
STU09076,Male,9,58.6,3.6,59.2,72.8,68.1,61.4,65.5,Medium
STU09077,Male,9,67.4,2.5,83.9,64.8,70.0,69.0,72.4,Low
STU09078,Male,12,59.0,2.3,59.0,69.1,61.8,60.2,62.8,Low
STU09079,Male,12,73.6,4.7,65.5,71.2,66.5,77.9,69.9,Medium
STU09080,Male,11,90.8,5.2,56.1,62.8,60.0,68.4,61.4,High
STU09081,Male,9,87.0,1.0,73.0,67.8,57.0,76.3,68.9,Medium
STU09082,Female,10,90.1,3.9,61.6,59.6,74.7,50.3,61.4,Medium
STU09083,Male,12,73.6,3.2,75.5,53.1,69.4,65.5,65.6,Medium
STU09084,Male,11,55.5,3.3,61.3,64.5,69.1,63.3,64.2,Low
STU09085,Female,9,74.4,5.6,75.2,54.6,46.6,75.6,63.4,Medium
STU09086,Female,11,90.8,6.2,64.8,67.9,49.9,55.6,60.9,High
STU09087,Male,9,72.7,4.1,71.9,67.5,55.5,57.0,64.3,Medium
STU09088,Male,10,53.2,2.7,56.4,67.3,52.3,67.0,61.0,Low
STU09089,Female,9,91.3,6.9,67.5,69.6,59.7,68.3,66.7,High
STU09090,Male,11,66.7,2.0,61.7,56.9,85.6,55.3,63.8,Medium
STU09091,Female,10,79.0,2.2,69.0,74.4,53.3,71.3,67.9,Medium
STU09092,Male,9,96.4,5.6,51.9,79.5,52.5,69.7,63.9,High
STU09093,Male,12,74.5,3.1,64.9,73.2,75.8,62.9,69.2,Medium
STU09094,Male,11,64.8,1.1,72.0,68.8,66.2,64.6,68.4,Medium
STU09095,Male,9,66.7,2.8,58.4,72.1,80.8,68.6,69.0,Medium
STU09096,Male,11,58.8,2.7,69.3,54.2,69.6,73.7,65.7,Low
STU09097,Male,11,75.9,5.1,75.3,62.6,61.5,59.8,65.6,Medium
STU09098,Female,12,100.0,6.7,55.5,71.5,69.4,69.3,65.8,High
STU09099,Female,10,66.2,1.5,68.3,90.9,67.7,82.9,77.9,Low
STU09100,Male,12,70.1,7.2,73.2,59.8,56.9,58.8,63.0,Medium
STU09101,Female,11,68.7,2.9,79.2,49.4,64.4,67.9,65.0,Medium
STU09102,Female,10,62.1,1.4,64.2,53.9,68.0,56.2,60.3,Low
STU09103,Female,11,81.3,5.4,50.8,53.7,65.3,68.9,58.2,Medium
STU09104,Female,9,74.8,5.6,58.1,82.0,67.4,67.0,68.9,Medium
STU09105,Male,12,85.6,7.5,57.7,80.4,62.5,64.8,66.9,High
STU09106,Male,12,74.9,3.3,60.7,61.4,49.8,72.6,61.1,Medium
STU09107,Female,12,92.6,7.0,54.0,73.1,54.0,79.0,64.7,High
STU09108,Male,12,69.7,1.2,71.4,48.9,61.9,67.5,62.0,Low
STU09109,Male,10,86.8,6.9,70.2,57.3,68.2,70.9,66.1,High
STU09110,Female,9,77.8,4.2,69.8,73.5,60.2,64.4,67.9,Medium
STU09111,Female,9,54.0,3.2,56.4,63.1,64.4,67.6,62.2,Low
STU09112,Female,12,71.1,4.1,72.7,61.2,73.3,78.4,70.5,Medium
STU09113,Male,9,81.7,3.4,73.2,75.5,49.0,74.7,69.4,Medium
STU09114,Male,11,73.8,7.8,70.4,70.5,54.8,70.9,67.4,Medium
STU09115,Male,10,69.4,3.6,67.2,55.9,50.4,67.3,60.5,Medium
STU09116,Male,9,71.9,5.1,98.3,63.7,74.7,58.4,75.2,Medium
STU09117,Male,12,81.2,4.7,52.3,61.4,68.5,77.3,63.3,Medium
STU09118,Male,12,55.6,1.7,64.2,75.5,71.4,74.0,71.0,Low
STU09119,Female,10,71.5,3.6,60.4,69.3,52.6,64.5,62.3,Low
STU09120,Female,11,43.3,2.2,57.4,59.6,60.5,57.1,58.6,Low
STU09121,Male,12,62.3,1.6,43.4,70.2,53.3,64.5,57.6,Low
STU09122,Male,10,77.2,3.9,75.3,77.6,61.6,74.6,73.1,Medium
STU09123,Male,9,83.7,1.0,59.9,74.8,55.2,67.3,64.9,Medium
STU09124,Female,11,49.7,0.9,61.6,64.0,70.6,69.7,65.7,Low
STU09125,Male,9,71.5,3.2,73.0,71.7,66.1,65.9,69.8,Medium
STU09126,Male,9,49.6,1.5,63.3,78.8,59.6,67.1,68.0,Low
STU09127,Male,9,82.2,3.2,72.1,68.9,69.5,70.9,70.4,Medium
STU09128,Male,12,82.5,3.1,78.1,62.3,61.8,74.1,69.3,Medium
STU09129,Male,11,74.3,2.3,64.3,81.2,70.6,60.3,69.8,Medium
STU09130,Male,10,38.1,2.0,58.6,77.0,54.2,60.5,63.6,Low
STU09131,Female,9,90.4,5.7,70.0,74.4,61.3,63.9,68.4,High
STU09132,Female,12,85.9,4.8,64.4,73.0,70.1,65.7,68.4,Medium
STU09133,Male,10,83.5,1.5,73.9,71.2,77.3,62.1,71.4,Medium
STU09134,Female,10,80.5,4.8,57.2,55.5,71.1,65.1,61.0,Medium
STU09135,Female,10,47.4,3.1,81.6,78.8,57.6,78.2,75.3,Low
STU09136,Female,12,72.8,4.4,70.3,65.2,75.3,55.1,66.7,Medium
STU09137,Male,12,73.2,1.9,69.5,78.7,63.0,76.3,72.3,Medium
STU09138,Female,11,86.3,4.6,76.1,71.3,50.1,77.7,69.8,Medium
STU09139,Male,9,73.1,5.4,67.6,82.9,71.2,63.5,72.1,Medium
STU09140,Male,11,85.0,6.0,60.2,66.2,53.1,49.4,58.4,Medium
STU09141,Male,9,70.4,4.3,64.7,66.5,72.5,60.5,66.0,Medium
STU09142,Female,9,90.9,7.9,63.2,63.8,71.1,70.4,66.4,High
STU09143,Female,10,62.3,1.9,62.2,62.2,80.9,64.4,66.4,Low
STU09144,Male,10,87.5,4.9,52.1,91.7,82.1,55.9,70.7,Medium
STU09145,Female,12,73.3,4.5,66.2,67.9,66.3,58.9,65.3,Medium
STU09146,Male,9,54.5,3.0,67.3,59.0,58.6,56.2,60.8,Medium
STU09147,Female,9,62.5,5.4,64.7,69.9,63.7,70.3,67.2,Medium
STU09148,Male,12,77.4,3.2,65.5,61.0,70.1,62.8,64.5,Medium
STU09149,Female,9,63.2,7.9,57.0,62.1,69.0,52.1,60.0,Medium
STU09150,Female,12,68.1,3.0,43.4,68.7,54.5,63.8,57.3,Medium
STU09151,Female,11,75.1,5.2,62.7,83.4,78.6,63.9,72.3,Medium
STU09152,Male,9,55.4,2.1,53.0,64.4,56.1,69.0,60.2,Medium
STU09153,Female,10,100.0,5.8,63.1,65.0,63.6,78.3,66.8,High
STU09154,Female,10,65.7,3.1,55.4,66.8,57.9,56.8,59.6,Medium
STU09155,Male,11,93.1,4.2,60.7,60.6,63.0,64.9,62.0,High
STU09156,Female,11,99.7,5.9,55.6,62.4,68.2,61.8,61.4,High
STU09157,Male,11,63.6,3.9,71.6,87.2,52.3,63.5,70.8,Low
STU09158,Female,9,78.8,3.6,74.0,65.9,69.7,53.9,66.7,Medium
STU09159,Female,11,84.6,5.8,54.8,69.3,61.6,52.2,60.0,Medium
STU09160,Female,10,72.1,2.6,43.8,73.9,62.5,84.5,64.7,Medium
STU09161,Female,11,60.4,2.8,59.3,78.8,62.6,77.5,69.4,Low
STU09162,Male,11,71.7,3.1,78.7,67.9,66.3,66.9,70.6,Medium
STU09163,Female,12,58.9,2.6,54.3,70.3,54.8,66.6,61.7,Low
STU09164,Female,11,64.7,5.2,74.8,74.3,61.4,68.8,70.8,Medium
STU09165,Female,11,61.9,4.4,57.3,54.8,70.9,77.2,63.2,Low
STU09166,Male,12,36.4,2.6,68.3,71.5,66.0,65.0,68.1,Low
STU09167,Female,11,66.9,1.5,57.1,82.3,47.9,58.2,63.0,Low
STU09168,Male,9,91.1,6.5,72.6,67.6,59.1,68.7,67.6,High
STU09169,Female,11,51.5,4.7,72.2,71.0,64.6,70.4,70.0,Medium
STU09170,Female,11,70.3,4.2,53.6,71.8,54.8,57.6,60.1,Medium
STU09171,Male,10,62.3,5.3,55.7,58.8,56.7,65.6,58.8,Medium
STU09172,Male,10,38.2,2.0,69.5,66.8,62.0,59.9,65.3,Low
STU09173,Female,9,94.5,6.0,70.2,70.6,62.2,64.6,67.6,High
STU09174,Female,9,88.1,6.5,69.7,62.7,63.8,64.7,65.4,High
STU09175,Female,9,74.7,4.0,75.3,71.9,54.0,71.2,69.2,Medium
STU09176,Female,12,93.6,7.8,66.6,64.9,55.0,76.5,65.8,High
STU09177,Female,11,93.7,6.3,69.9,64.1,76.4,72.2,69.9,High
STU09178,Female,12,49.9,2.2,66.9,64.6,62.5,69.3,65.8,Low
STU09179,Female,10,83.2,4.1,71.6,69.8,58.1,71.0,68.2,Medium
STU09180,Female,10,93.1,5.6,58.7,73.9,73.7,76.0,69.7,High
STU09181,Female,11,73.1,5.6,69.5,58.8,52.4,58.7,60.7,Medium
STU09182,Female,12,74.0,3.6,59.8,62.8,48.5,62.5,59.0,Medium
STU09183,Female,9,87.4,7.3,71.1,59.2,68.2,60.0,64.7,High
STU09184,Female,11,86.9,2.0,66.4,57.7,73.7,57.1,63.4,Medium
STU09185,Male,10,71.1,5.3,76.2,77.3,64.1,82.5,75.4,Medium
STU09186,Female,11,80.5,3.9,77.0,52.0,62.4,60.8,63.3,Medium
STU09187,Female,9,68.4,5.7,67.9,61.6,62.6,58.6,63.1,Medium
STU09188,Male,11,80.8,8.8,69.1,75.0,66.7,51.5,66.9,High
STU09189,Male,11,72.2,1.4,71.4,76.0,60.7,74.8,71.3,Low
STU09190,Female,10,62.4,2.4,54.4,66.5,58.8,59.4,59.9,Low
STU09191,Male,9,31.6,3.2,80.3,84.6,68.9,59.0,75.0,Low
STU09192,Male,9,92.6,5.0,65.7,83.7,61.2,59.6,69.0,High
STU09193,Male,11,51.1,1.6,51.2,73.5,71.3,62.5,64.2,Low
STU09194,Male,9,54.1,1.9,71.2,67.3,66.8,72.7,69.4,Low
STU09195,Male,10,61.6,1.8,52.1,63.8,62.0,70.2,61.2,Low
STU09196,Male,12,77.3,6.2,68.3,64.7,65.0,69.7,66.8,High
STU09197,Male,12,92.6,5.8,68.6,69.6,64.7,67.3,67.9,Medium
STU09198,Male,9,55.6,2.6,83.1,61.0,61.7,63.9,68.4,Low
STU09199,Female,10,50.6,4.5,61.2,57.2,69.1,74.5,64.2,Medium
STU09200,Male,12,72.7,3.9,51.4,56.4,78.0,64.7,60.9,Medium
STU09201,Male,10,63.9,2.0,63.5,76.3,67.6,59.1,67.3,Low
STU09202,Male,10,81.4,4.1,58.6,72.9,82.5,69.7,69.9,Medium
STU09203,Male,9,71.4,5.1,57.5,77.7,61.9,62.4,65.4,Medium
STU09204,Female,12,83.8,3.9,66.2,65.5,78.9,75.8,70.4,Medium
STU09205,Male,12,64.6,1.3,61.6,68.7,66.3,60.7,64.5,Low
STU09206,Female,10,83.6,3.0,50.8,67.2,74.6,70.3,64.4,High
STU09207,Female,11,73.9,5.3,70.2,66.9,62.7,60.7,65.8,Medium
STU09208,Female,9,68.8,4.8,83.9,54.4,66.6,65.2,67.9,Medium
STU09209,Female,11,60.7,1.5,47.1,64.6,52.9,70.9,58.3,Low
STU09210,Male,11,68.7,4.2,57.5,64.0,61.8,67.1,62.2,Medium
STU09211,Female,12,52.0,0.9,50.4,58.6,64.6,60.2,57.7,Low
STU09212,Female,9,61.7,0.7,73.7,60.6,55.5,83.0,68.0,Low
STU09213,Male,9,88.6,5.3,52.1,78.4,71.3,68.3,67.1,High
STU09214,Male,12,91.4,4.6,57.3,80.1,60.1,72.3,67.7,Medium
STU09215,Male,10,90.4,5.6,67.4,57.0,64.2,73.9,64.9,High
STU09216,Male,9,59.5,6.4,55.3,71.3,72.6,71.4,66.8,Medium
STU09217,Female,11,83.1,2.8,80.8,75.6,65.5,65.6,73.1,Medium
STU09218,Female,10,56.0,1.3,75.4,66.7,45.4,66.1,64.9,Low
STU09219,Female,9,57.6,0.7,66.5,72.7,50.1,65.6,64.9,Low
STU09220,Female,12,92.8,6.1,74.1,67.9,65.4,62.2,68.1,High
STU09221,Male,12,89.1,4.8,70.9,68.8,63.2,63.7,67.3,High
STU09222,Male,9,79.2,6.8,54.7,77.6,69.2,44.9,62.5,Medium
STU09223,Female,10,75.0,2.8,71.5,74.8,60.3,54.8,66.9,Medium
STU09224,Male,10,75.1,4.3,76.4,65.4,58.1,63.0,66.8,Medium
STU09225,Female,12,62.6,2.5,60.3,59.7,77.2,68.7,65.2,Low
STU09226,Female,10,58.7,0.5,78.0,85.0,58.6,69.6,74.5,Low
STU09227,Female,10,91.4,5.2,53.2,58.7,56.5,81.0,61.1,Medium
STU09228,Female,12,60.3,2.1,50.9,78.9,83.0,59.1,67.4,Low
STU09229,Female,9,76.4,3.8,61.6,70.1,70.0,49.0,63.3,Medium
STU09230,Male,10,73.7,5.9,52.4,68.2,66.7,61.1,61.7,Medium
STU09231,Male,12,82.2,4.5,59.3,69.3,75.9,75.1,68.8,Medium
STU09232,Female,12,98.9,6.5,72.4,65.1,67.0,63.2,67.3,High
STU09233,Female,11,39.9,2.2,63.7,89.2,50.6,63.9,68.8,Low
STU09234,Male,12,53.9,4.0,70.6,71.9,62.5,89.5,73.2,Medium
STU09235,Male,11,68.3,3.0,75.2,85.0,54.2,63.8,71.7,Medium
STU09236,Male,12,81.0,4.3,53.4,76.1,73.9,70.9,67.8,Medium
STU09237,Male,10,93.3,6.7,58.8,75.0,62.3,63.0,65.2,High
STU09238,Female,10,88.9,4.4,70.8,73.9,71.5,73.5,72.4,High
STU09239,Male,11,62.4,3.3,59.0,92.2,63.7,65.0,71.1,Medium
STU09240,Male,12,76.0,5.0,61.7,72.0,69.1,64.3,66.8,Medium
STU09241,Female,11,51.7,1.0,70.6,69.9,61.9,70.2,68.6,Medium
STU09242,Female,11,65.8,2.4,73.5,74.2,68.1,66.3,71.2,Medium
STU09243,Female,9,89.1,3.1,69.8,58.0,73.2,56.1,64.2,Medium
STU09244,Male,12,86.6,3.9,75.3,69.2,64.2,70.3,70.2,Medium
STU09245,Male,12,78.9,3.5,41.0,74.7,71.5,60.3,61.1,Medium
STU09246,Male,9,41.3,1.6,67.6,52.5,52.9,49.8,56.6,Low
STU09247,Male,11,59.4,2.0,72.4,53.2,84.0,73.5,69.2,Medium
STU09248,Female,11,69.1,6.7,61.8,73.8,60.7,65.1,65.8,Medium
STU09249,Male,11,90.4,7.7,56.9,81.0,55.6,63.3,65.2,High
STU09250,Male,9,69.2,1.1,63.4,78.2,69.0,78.1,71.9,Medium
STU09251,Female,10,86.4,7.6,64.1,64.7,60.4,67.8,64.3,High
STU09252,Female,10,85.4,2.8,75.9,59.6,59.9,74.5,67.5,Medium
STU09253,Male,11,83.1,5.4,64.2,58.7,51.3,64.0,59.9,High
STU09254,Male,10,72.3,5.0,59.2,68.1,65.4,62.0,63.7,Medium
STU09255,Female,12,57.9,1.4,68.6,50.7,73.2,72.4,64.9,Low
STU09256,Male,10,63.6,4.3,62.8,71.2,55.4,66.5,64.6,Medium
STU09257,Female,9,88.0,4.8,64.4,64.7,61.2,70.6,65.1,High
STU09258,Male,12,87.5,5.4,52.1,73.8,61.0,54.0,60.8,High
STU09259,Female,11,61.9,3.9,68.8,58.6,70.2,75.8,67.4,Low
STU09260,Male,9,89.8,4.6,63.1,73.1,62.9,54.4,64.3,High
STU09261,Female,9,72.5,8.0,73.8,68.8,57.7,62.2,66.8,Medium
STU09262,Female,11,69.7,2.8,63.8,57.4,75.2,79.4,67.3,Medium
STU09263,Female,10,66.4,1.8,64.5,80.1,81.6,38.2,67.3,Medium
STU09264,Female,9,79.9,5.7,82.0,76.1,81.4,69.0,77.5,Medium
STU09265,Female,9,73.8,2.3,53.6,63.1,59.6,65.2,60.0,Low
STU09266,Male,12,89.1,6.8,55.7,58.2,55.9,63.4,58.0,High
STU09267,Male,11,66.1,3.3,61.2,66.6,60.9,67.3,64.0,Medium
STU09268,Male,9,69.7,3.4,61.7,66.6,69.8,60.8,64.6,Medium
STU09269,Female,12,100.0,6.1,64.0,65.7,62.0,67.0,64.7,High
STU09270,Male,11,74.0,5.7,67.9,66.6,62.7,75.3,67.9,Medium
STU09271,Male,9,81.0,3.6,70.5,57.4,74.9,58.3,65.0,Medium
STU09272,Female,11,71.6,5.7,63.6,57.2,63.8,67.8,62.6,Medium
STU09273,Male,11,81.0,3.9,71.1,57.6,69.9,62.0,65.0,Medium
STU09274,Male,10,78.0,3.7,66.2,68.9,61.9,70.7,67.1,Medium
STU09275,Female,9,74.1,2.5,60.1,76.7,63.5,61.6,66.1,Medium
STU09276,Female,12,67.4,7.2,53.8,86.6,54.8,60.7,65.2,Medium
STU09277,Male,12,81.1,4.0,70.7,81.4,65.8,63.1,71.4,Medium
STU09278,Male,10,67.6,4.0,67.7,59.8,72.5,72.0,67.2,Medium
STU09279,Male,9,96.1,7.2,77.1,72.7,62.2,64.6,70.3,High
STU09280,Male,10,88.5,8.4,63.6,68.6,57.9,55.9,62.4,High
STU09281,Male,12,73.3,4.8,59.7,72.1,50.6,66.4,62.9,Medium
STU09282,Male,10,54.1,1.7,66.3,64.8,62.9,66.0,65.1,Low
STU09283,Female,11,68.4,2.8,73.8,78.6,58.4,67.8,71.0,Medium
STU09284,Female,9,92.0,6.3,62.4,75.8,63.2,66.2,67.3,High
STU09285,Female,11,47.0,0.5,59.3,68.1,67.0,72.1,66.0,Low
STU09286,Female,10,71.1,2.5,61.4,66.2,60.7,75.9,65.6,Medium
STU09287,Male,10,74.0,2.8,80.9,68.6,62.6,70.6,71.5,Medium
STU09288,Male,10,48.5,1.5,71.7,60.5,80.9,47.9,65.4,Low
STU09289,Female,9,83.8,4.0,61.7,80.7,62.4,76.9,70.6,Medium
STU09290,Female,9,94.4,5.4,59.0,74.1,60.6,71.4,66.3,High
STU09291,Male,11,76.3,7.5,59.4,63.7,55.1,82.9,64.5,Medium
STU09292,Female,12,73.7,5.1,63.7,68.6,69.8,69.4,67.5,Medium
STU09293,Male,11,66.0,3.3,68.5,62.0,70.4,68.3,66.9,Medium
STU09294,Male,11,63.5,4.7,68.1,80.8,57.0,74.2,70.9,Medium
STU09295,Female,9,53.3,1.5,65.1,62.4,70.0,57.0,63.6,Low
STU09296,Female,9,60.7,2.4,72.5,62.1,72.9,68.5,68.7,Low
STU09297,Female,9,45.8,2.5,62.8,90.4,53.7,57.9,68.3,Low
STU09298,Male,12,49.3,0.8,68.8,57.0,71.6,50.3,62.1,Low
STU09299,Male,11,41.2,2.9,54.9,58.7,57.9,66.6,59.0,Low
STU09300,Male,11,90.1,6.1,67.6,55.1,66.3,57.2,61.5,High
STU09301,Female,9,83.9,4.5,66.8,85.8,59.3,56.5,68.9,Medium
STU09302,Male,11,66.4,3.7,78.5,68.9,66.8,55.3,68.6,Medium
STU09303,Male,9,50.5,3.3,72.1,68.7,54.0,44.0,61.8,Low
STU09304,Female,12,59.5,2.8,61.8,56.1,68.0,53.4,59.6,Medium
STU09305,Female,9,81.2,2.8,57.4,68.7,59.5,73.7,64.5,Medium
STU09306,Female,10,89.4,3.5,60.5,60.4,68.3,74.0,64.7,High
STU09307,Female,10,75.1,3.6,52.2,49.9,72.5,56.8,56.5,Medium
STU09308,Female,10,83.0,5.5,53.9,74.3,50.6,58.1,60.2,Medium
STU09309,Male,12,85.4,4.3,68.6,74.2,77.4,70.8,72.5,High
STU09310,Male,11,74.8,3.5,54.5,77.3,64.8,72.7,67.0,Medium
STU09311,Female,11,78.1,3.6,74.2,60.0,63.0,60.7,65.0,Medium
STU09312,Male,11,67.8,3.9,61.0,80.7,61.6,58.4,66.5,Medium
STU09313,Female,12,88.5,6.5,52.5,72.4,77.2,76.8,68.3,Medium
STU09314,Male,9,73.7,3.4,61.5,57.8,60.8,53.4,58.6,Medium
